ciqual_code,name_fr,group_name_fr,subgroup_name_fr,carbs_raw,carbs_g_100g,carbs_qualifier
31128,"Bonbon dur et sucette, sans sucres",produits sucrés,confiseries non chocolatées,96,96,exact
11299,"Crème de pruneaux, préemballée",produits sucrés,confitures et assimilés,55,55,exact
15013,"Crème de marron ou confiture de châtaigne, préemballée",produits sucrés,confitures et assimilés,"65,9",65.9,exact
30886,"Gelée, autres fruits ou mélange de fruits (extra ou classique)",produits sucrés,confitures et assimilés,"61,9",61.9,exact
30887,"Confiture, autres fruits ou mélange de fruits, allégée en sucres (extra ou classique)",produits sucrés,confitures et assimilés,38,38,exact
30888,Marmelade ou confiture d'autres agrumes ou mélange d'agrumes (extra ou classique),produits sucrés,confitures et assimilés,"59,5",59.5,exact
30889,"Marmelade ou confiture d'orange, allégée en sucres",produits sucrés,confitures et assimilés,"40,6",40.6,exact
30990,Confiture de mûre (extra ou classique),produits sucrés,confitures et assimilés,"58,3",58.3,exact
30991,Gelée de mûre (extra ou classique),produits sucrés,confitures et assimilés,60,60,exact
30992,Confiture de rhubarbe (extra ou classique),produits sucrés,confitures et assimilés,"58,6",58.6,exact
30993,Confiture de pêche (extra ou classique),produits sucrés,confitures et assimilés,"59,5",59.5,exact
30994,Confiture de figue (extra ou classique),produits sucrés,confitures et assimilés,"59,1",59.1,exact
30995,"Confiture de fraise, allégée en sucres",produits sucrés,confitures et assimilés,"40,3",40.3,exact
30996,"Confiture d'abricot, allégée en sucres",produits sucrés,confitures et assimilés,"40,5",40.5,exact
30997,"Confiture de framboise, allégée en sucres",produits sucrés,confitures et assimilés,"39,2",39.2,exact
30998,Gelée de framboise (extra ou classique),produits sucrés,confitures et assimilés,61,61,exact
30999,"Confiture ou marmelade, tout type de fruits, sans précision sur la teneur en sucres (aliment moyen)",produits sucrés,confitures et assimilés,"57,1",57.1,exact
31006,"Confiture ou marmelade ou gelée, tout type de fruits, non allégée en sucres (aliment moyen)",produits sucrés,confitures et assimilés,"59,3",59.3,exact
31024,Confiture de fraise (extra ou classique),produits sucrés,confitures et assimilés,"60,5",60.5,exact
31037,Confiture d'abricot (extra ou classique),produits sucrés,confitures et assimilés,"59,7",59.7,exact
31038,Confiture de cerise (extra ou classique),produits sucrés,confitures et assimilés,"58,1",58.1,exact
31039,Marmelade d'orange ou confiture d'orange (extra ou classique),produits sucrés,confitures et assimilés,"59,3",59.3,exact
31040,Confiture de lait,produits sucrés,confitures et assimilés,"61,7",61.7,exact
31053,"Confiture de prune, par ex. mirabelle, quetsche, reine-claude (extra ou classique)",produits sucrés,confitures et assimilés,"58,9",58.9,exact
31062,Confiture de framboise (extra ou classique),produits sucrés,confitures et assimilés,"55,2",55.2,exact
31068,Confiture de myrtille (extra ou classique),produits sucrés,confitures et assimilés,"58,9",58.9,exact
31082,Préparation de fruits divers (en taux de sucres : confitures allégées en sucres < préparations de fruits < confitures),produits sucrés,confitures et assimilés,"47,3",47.3,exact
31083,"Confiture, autres fruits ou mélange de fruits (extra ou classique)",produits sucrés,confitures et assimilés,"59,8",59.8,exact
31095,Gelée de groseille (extra ou classique),produits sucrés,confitures et assimilés,"59,7",59.7,exact
31129,"Préparation aux fruits divers (35% de fruits min, sucres et autre(s) ingrédient(s))",produits sucrés,confitures et assimilés,"47,4",47.4,exact
7225,"Pain brioché ou viennois, artisanal",produits sucrés,viennoiseries,"48,6",48.6,exact
7600,Viennoiserie (aliment moyen),produits sucrés,viennoiseries,49,49,exact
7603,"Croissant, sans précision (aliment moyen)",produits sucrés,viennoiseries,"46,2",46.2,exact
7615,"Croissant ordinaire, artisanal",produits sucrés,viennoiseries,"47,6",47.6,exact
7616,"Croissant ordinaire, préemballé",produits sucrés,viennoiseries,"46,7",46.7,exact
7619,"Croissant pur beurre, sans précision (aliment moyen)",produits sucrés,viennoiseries,"45,7",45.7,exact
7620,"Croissant pur beurre, artisanal",produits sucrés,viennoiseries,"45,7",45.7,exact
7621,"Croissant pur beurre, préemballé",produits sucrés,viennoiseries,"45,7",45.7,exact
7650,"Croissant aux amandes, artisanal",produits sucrés,viennoiseries,"36,5",36.5,exact
7710,"Pain au lait, artisanal",produits sucrés,viennoiseries,49,49,exact
7711,"Pain au lait, préemballé",produits sucrés,viennoiseries,"50,5",50.5,exact
7712,"Pain au lait aux pépites de chocolat, préemballé",produits sucrés,viennoiseries,"49,6",49.6,exact
7719,"Panettone (brioche italienne aux raisins secs et écorces d'orange confite), préemballée",produits sucrés,viennoiseries,"50,6",50.6,exact
7720,"Pain aux raisins (viennoiserie), artisanal",produits sucrés,viennoiseries,"53,4",53.4,exact
7730,"Pain au chocolat, artisanal",produits sucrés,viennoiseries,"45,4",45.4,exact
7733,"Pain au chocolat, préemballé",produits sucrés,viennoiseries,"48,6",48.6,exact
7735,"Brioche (ou briochettes) aux pépites de chocolat ou fourrée au chocolat, préemballée",produits sucrés,viennoiseries,"51,1",51.1,exact
7738,"Brioche fourrée aux fruits, préemballée",produits sucrés,viennoiseries,"52,4",52.4,exact
7739,"Brioche fourrée crème pâtissière (type ""chinois""), préemballée",produits sucrés,viennoiseries,"45,7",45.7,exact
7740,"Brioche nature, préemballée",produits sucrés,viennoiseries,"52,7",52.7,exact
7742,"Brioche nature, artisanale",produits sucrés,viennoiseries,"50,7",50.7,exact
7744,"Couronne des rois (brioche) aux fruits confits, préemballée",produits sucrés,viennoiseries,"52,8",52.8,exact
7745,"Brioche pur beurre (ex : gâche vendéenne) nature, préemballée",produits sucrés,viennoiseries,"51,1",51.1,exact
7746,"Brioche, sans précision (aliment moyen)",produits sucrés,viennoiseries,"52,1",52.1,exact
23467,Chouquette,produits sucrés,viennoiseries,"40,6",40.6,exact
23480,Chausson aux pommes,produits sucrés,viennoiseries,"42,2",42.2,exact
7355,"Galette de riz soufflé, nappée de chocolat",produits sucrés,biscuits sucrés,"60,7",60.7,exact
7356,"Galette de maïs soufflé, nappée de chocolat",produits sucrés,biscuits sucrés,"63,2",63.2,exact
7412,"Tartine craquante, extrudée et grillée, fourrée au chocolat",produits sucrés,biscuits sucrés,"65,4",65.4,exact
7413,"Tartine craquante, extrudée et grillée, fourrée aux fruits",produits sucrés,biscuits sucrés,"74,9",74.9,exact
23027,Macaron sec,produits sucrés,biscuits sucrés,"77,7",77.7,exact
24000,"Biscuit sec, sans précision",produits sucrés,biscuits sucrés,"67,8",67.8,exact
24001,Biscuit sec nature,produits sucrés,biscuits sucrés,"74,9",74.9,exact
24002,Biscuit sec à teneur garantie en vitamines,produits sucrés,biscuits sucrés,"72,3",72.3,exact
24003,Biscuit sec à teneur garantie en vitamines et minéraux,produits sucrés,biscuits sucrés,"61,1",61.1,exact
24004,"Biscuit sec aux fruits, hyposodé ou à teneur réduite en sel",produits sucrés,biscuits sucrés,64,64,exact
24006,"Biscuit sec au soja, enrichi en vitamines et minéraux",produits sucrés,biscuits sucrés,"60,3",60.3,exact
24008,"Biscuit sec fourré aux fruits, allégé en matière grasse",produits sucrés,biscuits sucrés,"75,3",75.3,exact
24009,Spéculoos,produits sucrés,biscuits sucrés,"71,2",71.2,exact
24010,"Biscuit sec, avec matière grasse végétale",produits sucrés,biscuits sucrés,74,74,exact
24011,"Biscuit sec, assortiment",produits sucrés,biscuits sucrés,"61,4",61.4,exact
24012,"Biscuit sec au chocolat, sans sucres ajoutés, avec édulcorants, enrichi en vitamines",produits sucrés,biscuits sucrés,"64,6",64.6,exact
24013,"Biscuit sec, sans sucres ajoutés, avec édulcorant",produits sucrés,biscuits sucrés,"72,1",72.1,exact
24014,Biscuit sec avec tablette de chocolat et fourrage au lait,produits sucrés,biscuits sucrés,"62,3",62.3,exact
24015,Biscuit sec petit beurre,produits sucrés,biscuits sucrés,"73,4",73.4,exact
24016,Biscuit sec avec tablette de chocolat,produits sucrés,biscuits sucrés,"68,8",68.8,exact
24017,Biscuit sec petit beurre au chocolat (tablette ou pépites),produits sucrés,biscuits sucrés,"63,8",63.8,exact
24018,"Biscuit sec sans gluten, petit beurre",produits sucrés,biscuits sucrés,"79,3",79.3,exact
24019,"Biscuit sec sans gluten, au chocolat",produits sucrés,biscuits sucrés,64,64,exact
24020,Biscuit sec aux céréales complètes,produits sucrés,biscuits sucrés,63,63,exact
24021,Biscuit sec petit beurre au blé complet,produits sucrés,biscuits sucrés,"66,6",66.6,exact
24028,"Biscuit sec au sésame, non enrichi",produits sucrés,biscuits sucrés,60,60,exact
24029,"Biscuit sec au sésame, enrichi en vitamines et minéraux",produits sucrés,biscuits sucrés,60,60,exact
24031,"Biscuit sec sans chocolat, allégé en matière grasse",produits sucrés,biscuits sucrés,71,71,exact
24034,"Biscuit sec pour petit déjeuner, sans chocolat, non enrichi",produits sucrés,biscuits sucrés,"65,8",65.8,exact
24035,"Biscuit sec pour petit déjeuner, allégé en sucres",produits sucrés,biscuits sucrés,"66,2",66.2,exact
24036,"Biscuit sec au chocolat, non enrichi",produits sucrés,biscuits sucrés,"59,5",59.5,exact
24037,Biscuit sec fourré à la pâte ou purée de fruits (ex : figue),produits sucrés,biscuits sucrés,"71,6",71.6,exact
24038,"Biscuit sec, sablé, nappé de chocolat",produits sucrés,biscuits sucrés,"63,5",63.5,exact
24040,"Biscuit sec pour petit déjeuner, au chocolat, non enrichi",produits sucrés,biscuits sucrés,"62,9",62.9,exact
24041,"Biscuit sec pour petit déjeuner, tous parfums, enrichi en vitamines et minéraux",produits sucrés,biscuits sucrés,"67,3",67.3,exact
24042,"Biscuit sec au chocolat, enrichi en vitamines et minéraux",produits sucrés,biscuits sucrés,"61,9",61.9,exact
24048,"Biscuit sec, sablé, galette ou palet, autre que pur beurre",produits sucrés,biscuits sucrés,"64,5",64.5,exact
24049,"Biscuit sec, sablé, galette ou palet, au beurre",produits sucrés,biscuits sucrés,"66,8",66.8,exact
24050,"Biscuit sec, sablé, galette ou palet, au beurre, au chocolat",produits sucrés,biscuits sucrés,"63,5",63.5,exact
24051,"Biscuit (génoise), nappé de chocolat, type barquette",produits sucrés,biscuits sucrés,"59,5",59.5,exact
24052,"Biscuit sec (tartelette), nappé au chocolat, préemballé",produits sucrés,biscuits sucrés,"59,7",59.7,exact
24054,"Biscuit sec, sablé, galette ou palet, aux fruits",produits sucrés,biscuits sucrés,"66,3",66.3,exact
24056,Florentin (biscuit sec au chocolat et aux amandes),produits sucrés,biscuits sucrés,"50,7",50.7,exact
24057,"Biscuit sec, sablé, fourré aux fruits type lunette de Romans",produits sucrés,biscuits sucrés,"69,2",69.2,exact
24061,"Biscuit meringué fourré (chocolat, noisette, noix de coco…), nappé ou sur base de chocolat",produits sucrés,biscuits sucrés,"54,5",54.5,exact
24070,Biscuit sec à la noix de coco,produits sucrés,biscuits sucrés,"65,4",65.4,exact
24071,"Sablé pâtissier, artisanal",produits sucrés,biscuits sucrés,"59,4",59.4,exact
24224,"Biscuit au chocolat fourré (""sandwiché"") parfum vanille, rond, noir et blanc",produits sucrés,biscuits sucrés,"69,2",69.2,exact
24225,"Goûter sec fourré (""sandwiché"") parfum lait ou vanille",produits sucrés,biscuits sucrés,70,70,exact
24230,"Goûter sec fourré (""sandwiché"") parfum chocolat, au blé complet",produits sucrés,biscuits sucrés,"69,3",69.3,exact
24231,"Goûter sec fourré (""sandwiché"") parfum chocolat",produits sucrés,biscuits sucrés,"67,5",67.5,exact
24240,"Goûter sec fourré (""sandwiché"") parfum fruits",produits sucrés,biscuits sucrés,"73,6",73.6,exact
24300,"Gaufrette (éventail, cigarette…), sans fourrage",produits sucrés,biscuits sucrés,80,80,exact
24311,Gaufrette fourrée et/ou enrobée de chocolat,produits sucrés,biscuits sucrés,"56,6",56.6,exact
24312,"Gaufrette fourrée, aux fruits à coque (noisette, amande, praliné, etc.), avec ou sans chocolat",produits sucrés,biscuits sucrés,49,49,exact
24313,"Gaufrette, fourrée vanille",produits sucrés,biscuits sucrés,"60,1",60.1,exact
24320,"Gaufrette fourrée, aux fruits",produits sucrés,biscuits sucrés,81,81,exact
24370,Crêpe dentelle nature,produits sucrés,biscuits sucrés,"73,1",73.1,exact
24371,"Crêpe dentelle, nappée de chocolat",produits sucrés,biscuits sucrés,"67,4",67.4,exact
24430,Biscuit sec aux oeufs à la cuillère (cuiller) ou boudoir,produits sucrés,biscuits sucrés,"74,5",74.5,exact
24441,"Biscuit sec, type langue de chat ou cigarette russe",produits sucrés,biscuits sucrés,"72,7",72.7,exact
24520,Meringue,produits sucrés,biscuits sucrés,"93,2",93.2,exact
24614,Biscuit sec croquant aux amandes (ex. canistrelli),produits sucrés,biscuits sucrés,"68,2",68.2,exact
24615,"Biscuit sec fin ou tuile, aux amandes",produits sucrés,biscuits sucrés,68,68,exact
24616,"Biscuit sec fin ou tuile, saveur citron ou orange",produits sucrés,biscuits sucrés,"69,7",69.7,exact
24654,"Biscuit sec ou galette à l'avoine, nappée de chocolat",produits sucrés,biscuits sucrés,"61,3",61.3,exact
24655,Biscuit sec ou galette à l'avoine,produits sucrés,biscuits sucrés,"63,9",63.9,exact
24656,"Cookie aux cranberries et au chocolat blanc, préemballé",produits sucrés,biscuits sucrés,"65,9",65.9,exact
24657,"Biscuit sec, type batonnet, stick, vrille ou torsade, nappé de chocolat",produits sucrés,biscuits sucrés,"63,1",63.1,exact
24658,"Biscuit sec feuilleté, type palmier ou autres, nappé de chocolat",produits sucrés,biscuits sucrés,"59,7",59.7,exact
24659,"Biscuit sec feuilleté, type palmier ou autres, préemballé",produits sucrés,biscuits sucrés,"56,8",56.8,exact
24660,"Biscuit sec feuilleté, type palmier ou autres, artisanal",produits sucrés,biscuits sucrés,"47,8",47.8,exact
24676,"Cookie au chocolat et aux fruits à coque (noisettes, amandes, noix de pécan…), préemballé",produits sucrés,biscuits sucrés,57,57,exact
24678,"Biscuit (génoise), nappé aux fruits, type barquette",produits sucrés,biscuits sucrés,"74,4",74.4,exact
24679,"Biscuit sec (tartelette), nappé aux fruits, préemballé",produits sucrés,biscuits sucrés,"71,3",71.3,exact
24680,Biscuit moelleux fourré à l'orange et enrobé de sucre glace,produits sucrés,biscuits sucrés,80,80,exact
24684,"Cookie au chocolat, préemballé",produits sucrés,biscuits sucrés,61,61,exact
24685,"Cône ou cornet classique, pour glace",produits sucrés,biscuits sucrés,"80,4",80.4,exact
24686,"Biscuit (génoise), fourré aux fruits (ex : orange, cerise…), nappé de chocolat",produits sucrés,biscuits sucrés,"66,6",66.6,exact
24687,"Cookie aux pépites de chocolat et à la noix de coco, préemballé",produits sucrés,biscuits sucrés,"54,5",54.5,exact
32000,"Grains de blé soufflés au miel ou caramel, enrichis en vitamines et minéraux",produits sucrés,céréales de petit-déjeuner,"82,8",82.8,exact
32001,"Céréales pour petit déjeuner chocolatées, non fourrées, enrichies en vitamines et minéraux",produits sucrés,céréales de petit-déjeuner,"74,7",74.7,exact
32003,Céréales pour petit déjeuner (aliment moyen),produits sucrés,céréales de petit-déjeuner,"73,2",73.2,exact
32004,Muesli (aliment moyen),produits sucrés,céréales de petit-déjeuner,"63,4",63.4,exact
32005,"Pétales de maïs nature, enrichis en vitamines et minéraux",produits sucrés,céréales de petit-déjeuner,80,80,exact
32006,"Riz soufflé nature, enrichi en vitamines et minéraux",produits sucrés,céréales de petit-déjeuner,"86,3",86.3,exact
32008,"Céréales pour petit déjeuner riches en fibres, au chocolat, enrichies en vitamines et minéraux",produits sucrés,céréales de petit-déjeuner,"71,9",71.9,exact
